day,Total pop, Happiness, Net growth rate,0,1,2,% space used
2184,2614,41.36551432741766,-0.05009986698933133,250.0,500.0,0,0.9316967926330977
2191,2612,41.3785333750367,-0.04955938960439066,250.0,500.0,0,0.930983941223279
2198,2610,41.391552422655735,-0.049018283908716986,250.0,500.0,0,0.9302710898134602
2205,2608,41.404571470274796,-0.04847654845791727,250.0,500.0,0,0.9295582384036414
2212,2606,41.41759051789384,-0.04793418180316911,250.0,500.0,0,0.9288453869938227
2219,2604,41.43060956551288,-0.047391182491201445,250.0,500.0,0,0.9281325355840039
2226,2602,41.44362861313194,-0.04684754906427835,250.0,500.0,0,0.9274196841741852
2233,2600,41.45664766075099,-0.046303280060182805,250.0,500.0,0,0.9267068327643665
2240,2598,41.469666708370035,-0.04575837401219829,250.0,500.0,0,0.9259939813545477
2247,2596,41.48268575598908,-0.045212829449091885,250.0,500.0,0,0.925281129944729
2254,2594,41.49570480360813,-0.044666644895096086,250.0,500.0,0,0.9245682785349103
2261,2592,41.508723851227174,-0.04411981886989347,250.0,500.0,0,0.9238554271250915
2268,2590,41.52174289884621,-0.043572349888596706,250.0,500.0,0,0.9231425757152727
2275,2588,41.53476194646527,-0.043024236461732146,250.0,500.0,0,0.922429724305454
2282,2586,41.54778099408432,-0.042475477095221814,250.0,500.0,0,0.9217168728956352
2289,2584,41.56080004170336,-0.041926070290366546,250.0,500.0,0,0.9210040214858165
2296,2582,41.57381908932241,-0.04137601454382556,250.0,500.0,0,0.9202911700759978
2303,2580,41.586838136941466,-0.040825308347601785,250.0,500.0,0,0.919578318666179
2310,2578,41.599857184560506,-0.04027395018902147,250.0,500.0,0,0.9188654672563603
2317,2576,41.61287623217956,-0.039721938550716596,250.0,500.0,0,0.9181526158465416
2324,2574,41.6258952797986,-0.039169271910607595,250.0,500.0,0,0.9174397644367227
2331,2573,41.63891432741765,-0.03861594874188268,250.0,500.0,0,0.9170833387318135
2338,2572,41.64542385122718,-0.03833904048086323,250.0,500.0,0,0.916726913026904
2345,2571,41.651933375036705,-0.038061967512983186,250.0,500.0,0,0.9163704873219947
2352,2570,41.65844289884621,-0.037784729646052284,250.0,500.0,0,0.9160140616170853
2359,2569,41.664952422655745,-0.037507326687581166,250.0,500.0,0,0.915657635912176
2366,2568,41.67146194646527,-0.0372297584447816,250.0,500.0,0,0.9153012102072665
2373,2567,41.67797147027479,-0.036952024724563826,250.0,500.0,0,0.9149447845023573
2380,2566,41.68448099408432,-0.03667412533353809,250.0,500.0,0,0.9145883587974478
2387,2565,41.69099051789385,-0.03639606007801266,250.0,500.0,0,0.9142319330925384
2394,2564,41.69750004170336,-0.036117828763994275,250.0,500.0,0,0.9138755073876291
2401,2563,41.70400956551289,-0.03583943119718658,250.0,500.0,0,0.9135190816827197
2408,2562,41.71051908932242,-0.035560867182989675,250.0,500.0,0,0.9131626559778103
2415,2561,41.71702861313193,-0.03528213652650147,250.0,500.0,0,0.912806230272901
2422,2560,41.723538136941464,-0.03500323903251301,250.0,500.0,0,0.9124498045679916
2429,2559,41.73004766075099,-0.03472417450551224,250.0,500.0,0,0.9120933788630822
2436,2558,41.73655718456051,-0.034444942749680685,250.0,500.0,0,0.9117369531581728
2443,2557,41.74306670837003,-0.03416554356889412,250.0,500.0,0,0.9113805274532635
2450,2556,41.74957623217956,-0.03388597676672078,250.0,500.0,0,0.911024101748354
2457,2555,41.756085755989076,-0.033606242146422494,250.0,500.0,0,0.9106676760434448
2464,2554,41.7625952797986,-0.033326339510951986,250.0,500.0,0,0.9103112503385353
2471,2553,41.76910480360814,-0.033046268662954015,250.0,500.0,0,0.909954824633626
2478,2552,41.77561432741765,-0.032766029404764696,250.0,500.0,0,0.9095983989287166
2485,2551,41.78212385122718,-0.032485621538408616,250.0,500.0,0,0.9092419732238073
2492,2550,41.788633375036696,-0.03220504486560194,250.0,500.0,0,0.9088855475188978
2499,2549,41.79514289884622,-0.031924299187748195,250.0,500.0,0,0.9085291218139885
2506,2548,41.80165242265575,-0.03164338430594005,250.0,500.0,0,0.9081726961090791
2513,2547,41.80816194646526,-0.03136230002095841,250.0,500.0,0,0.9078162704041697
2520,2546,41.814671470274796,-0.031081046133269563,250.0,500.0,0,0.9074598446992604
2527,2545,41.82118099408432,-0.03079962244302825,250.0,500.0,0,0.907103418994351
2534,2544,41.82769051789384,-0.030518028750073922,250.0,500.0,0,0.9067469932894416
2541,2543,41.83420004170337,-0.03023626485393205,250.0,500.0,0,0.9063905675845323
2548,2542,41.840709565512896,-0.029954330553811914,250.0,500.0,0,0.906034141879623
2555,2541,41.84721908932241,-0.02967222564860794,250.0,500.0,0,0.9056777161747135
2562,2540,41.85372861313195,-0.029389949936896365,250.0,500.0,0,0.9053212904698041
2569,2539,41.86023813694146,-0.029107503216938335,250.0,500.0,0,0.9049648647648948
2576,2538,41.86674766075099,-0.028824885286675483,250.0,500.0,0,0.9046084390599853
2583,2537,41.873257184560515,-0.02854209594373147,250.0,500.0,0,0.9042520133550761
2590,2536,41.87976670837003,-0.02825913498541155,250.0,500.0,0,0.9038955876501666
2597,2535,41.886276232179554,-0.02797600220869989,250.0,500.0,0,0.9035391619452573
2604,2534,41.892785755989074,-0.027692697410261813,250.0,500.0,0,0.903182736240348
2611,2533,41.89929527979861,-0.027409220386440225,250.0,500.0,0,0.9028263105354385
2618,2532,41.90580480360813,-0.02712557093325807,250.0,500.0,0,0.9024698848305291
2625,2531,41.91231432741765,-0.026841748846414548,250.0,500.0,0,0.9021134591256198
2632,2530,41.918823851227174,-0.026557753921286675,250.0,500.0,0,0.9017570334207105
2639,2529,41.9253333750367,-0.02627358595292817,250.0,500.0,0,0.901400607715801
2646,2528,41.93184289884622,-0.025989244736067896,250.0,500.0,0,0.9010441820108918
2653,2527,41.93835242265575,-0.025704730065110537,250.0,500.0,0,0.9006877563059823
2660,2526,41.94486194646527,-0.025420041734135035,250.0,500.0,0,0.900331330601073
2667,2525,41.95137147027479,-0.02513517953689437,250.0,500.0,0,0.8999749048961636
2674,2524,41.95788099408432,-0.024850143266814895,250.0,500.0,0,0.8996184791912542
2681,2523,41.96439051789383,-0.024564932716995225,250.0,500.0,0,0.8992620534863448
2688,2522,41.97090004170336,-0.02427954768020646,250.0,500.0,0,0.8989056277814355
2695,2521,41.97740956551289,-0.023993987948890183,250.0,500.0,0,0.8985492020765261
2702,2520,41.98391908932241,-0.02370825331516002,250.0,500.0,0,0.8981927763716167
2709,2519,41.99042861313194,-0.02342234357079831,250.0,500.0,0,0.8978363506667074
2716,2518,41.996938136941466,-0.023136258507257423,250.0,500.0,0,0.897479924961798
2723,2517,42.003447660750986,-0.022849997915658005,250.0,500.0,0,0.8971234992568886
2730,2516,42.009957184560506,-0.022563561586789405,250.0,500.0,0,0.8967670735519793
2737,2515,42.01646670837003,-0.022276949311107463,250.0,500.0,0,0.8964106478470698
2744,2514,42.02297623217956,-0.021990160878735843,250.0,500.0,0,0.8960542221421605
2751,2513,42.029485755989086,-0.02170319607946336,250.0,500.0,0,0.8956977964372511
2758,2512,42.0359952797986,-0.02141605470274488,250.0,500.0,0,0.8953413707323418
2765,2511,42.042504803608125,-0.02112873653769931,250.0,500.0,0,0.8949849450274323
2772,2510,42.04901432741765,-0.020841241373110053,250.0,500.0,0,0.8946285193225231
2779,2509,42.05552385122717,-0.02055356899742411,250.0,500.0,0,0.8942720936176136
2786,2508,42.062033375036705,-0.020265719198750753,250.0,500.0,0,0.8939156679127042
2793,2507,42.06854289884622,-0.01997769176486175,250.0,500.0,0,0.8935592422077949
2800,2506,42.075052422655745,-0.0196894864831898,250.0,500.0,0,0.8932028165028855
2807,2505,42.08156194646527,-0.019401103140828546,250.0,500.0,0,0.8928463907979761
2814,2504,42.0880714702748,-0.019112541524532123,250.0,500.0,0,0.8924899650930668
2821,2503,42.09458099408432,-0.018823801420712938,250.0,500.0,0,0.8921335393881574
2828,2502,42.10109051789384,-0.018534882615443005,250.0,500.0,0,0.891777113683248
2835,2501,42.107600041703364,-0.018245784894451944,250.0,500.0,0,0.8914206879783387
2842,2500,42.11410956551289,-0.01795650804312654,250.0,500.0,0,0.8910642622734293
2849,2499,42.12061908932242,-0.017667051846510518,250.0,500.0,0,0.8907078365685198
2856,2498,42.127128613131944,-0.017377416089303432,250.0,500.0,0,0.8903514108636106
2863,2497,42.13363813694146,-0.017087600555860227,250.0,500.0,0,0.8899949851587011
2870,2496,42.14014766075098,-0.0167976050301899,250.0,500.0,0,0.8896385594537918
2877,2495,42.14665718456051,-0.016507429295955944,250.0,500.0,0,0.8892821337488824
2884,2494,42.15316670837004,-0.01621707313647458,250.0,500.0,0,0.8889257080439731
2891,2493,42.15967623217955,-0.015926536334714747,250.0,500.0,0,0.8885692823390636
2898,2492,42.16618575598908,-0.015635818673296775,250.0,500.0,0,0.8882128566341544
2905,2491,42.17269527979861,-0.015344919934492385,250.0,500.0,0,0.8878564309292449
2912,2490,42.17920480360813,-0.01505383990022402,250.0,500.0,0,0.8875000052243355
2919,2489,42.18571432741766,-0.01476257835206285,250.0,500.0,0,0.8871435795194262
2926,2488,42.19222385122718,-0.014471135071230101,250.0,500.0,0,0.8867871538145168
2933,2487,42.198733375036696,-0.014179509838594617,250.0,500.0,0,0.8864307281096074
2940,2486,42.20524289884622,-0.013887702434672633,250.0,500.0,0,0.8860743024046981
2947,2485,42.211752422655756,-0.013595712639627777,250.0,500.0,0,0.8857178766997887
2954,2484,42.21826194646527,-0.013303540233269517,250.0,500.0,0,0.8853614509948793
2961,2483,42.22477147027479,-0.013011184995052716,250.0,500.0,0,0.8850050252899699
2968,2482,42.231280994084315,-0.012718646704076964,250.0,500.0,0,0.8846485995850606
2975,2481,42.23779051789384,-0.012425925139085914,250.0,500.0,0,0.8842921738801511
2982,2480,42.24430004170337,-0.012133020078466616,250.0,500.0,0,0.8839357481752419
2989,2479,42.250809565512895,-0.01183993130024863,250.0,500.0,0,0.8835793224703324
2996,2478,42.257319089322415,-0.011546658582103131,250.0,500.0,0,0.8832228967654231
3003,2477,42.263828613131935,-0.011253201701342697,250.0,500.0,0,0.8828664710605137
3010,2476,42.27033813694146,-0.010959560434919968,250.0,500.0,0,0.8825100453556044
3017,2475,42.27684766075099,-0.010665734559427431,250.0,500.0,0,0.8821536196506949
3024,2474,42.283357184560515,-0.010371723851096526,250.0,500.0,0,0.8817971939457856
3031,2473,42.28986670837003,-0.010077528085797205,250.0,500.0,0,0.8814407682408762
3038,2472,42.296376232179554,-0.009783147039036155,250.0,500.0,0,0.8810843425359668
3045,2471,42.30288575598908,-0.009488580485957243,250.0,500.0,0,0.8807279168310576
3052,2470,42.3093952797986,-0.009193828201340848,250.0,500.0,0,0.8803714911261481
3059,2469,42.315904803608134,-0.00889888995960142,250.0,500.0,0,0.8800150654212389
3066,2468,42.32241432741765,-0.008603765534789254,250.0,500.0,0,0.8796586397163294
3073,2467,42.328923851227174,-0.008308454700587387,250.0,500.0,0,0.8793022140114201
3080,2466,42.3354333750367,-0.0080129572303127,250.0,500.0,0,0.8789457883065106
3087,2465,42.34194289884623,-0.007717272896913485,250.0,500.0,0,0.8785893626016013
3094,2464,42.34845242265574,-0.007421401472970546,250.0,500.0,0,0.8782329368966919
3101,2463,42.354961946465274,-0.007125342730694761,250.0,500.0,0,0.8778765111917824
3108,2462,42.36147147027479,-0.006829096441927973,250.0,500.0,0,0.8775200854868732
3115,2461,42.36798099408432,-0.006532662378139875,250.0,500.0,0,0.8771636597819638
3122,2460,42.37449051789385,-0.006236040310430235,250.0,500.0,0,0.8768072340770545
3129,2459,42.381000041703366,-0.005939230009526009,250.0,500.0,0,0.8764508083721451
3136,2458,42.387509565512886,-0.005642231245780671,250.0,500.0,0,0.8760943826672356
3143,2457,42.39401908932241,-0.005345043789174664,250.0,500.0,0,0.8757379569623263
3150,2456,42.40052861313193,-0.005047667409314283,250.0,500.0,0,0.8753815312574169
3157,2455,42.40703813694145,-0.004750101875429458,250.0,500.0,0,0.8750251055525076
3164,2454,42.41354766075099,-0.004452346956374642,250.0,500.0,0,0.8746686798475981
3171,2453,42.42005718456051,-0.004154402420628145,250.0,500.0,0,0.8743122541426889
3178,2452,42.42729861313194,-0.003839282322004367,250.0,500.0,0.0004833333333338352,0.8739558284377794
3185,2451,42.436556946465274,-0.00346813642822541,250.0,500.0,0.0027500000000003633,0.8735994027328702
3192,2450,42.44599361313193,-0.003059350220919299,250.0,500.0,0.006800000000000361,0.8732429770279607
3199,2449,42.45560861313194,-0.002612923467049333,250.0,500.0,0.012633333333334607,0.8728865513230513
3206,2448,42.46540194646526,-0.002128855933198226,250.0,500.0,0.020250000000000767,0.872530125618142
3213,2447,42.475373613131936,-0.001607147385566332,250.0,500.0,0.029650000000000398,0.8721736999132326
3220,2446,42.48552361313194,-0.0010477975899731984,250.0,500.0,0.040833333333334276,0.8718172742083232
3227,2445,42.495851946465265,-0.00045080631185445696,250.0,500.0,0.05380000000000085,0.8714608485034138
3234,2445,42.50635861313194,0.0001838266837379532,250.0,500.0,0.06855000000000167,0.8714608485034138
3241,2445,42.507833613131936,0.0004935766837379507,250.0,500.0,0.08330000000000248,0.8714608485034138
3248,2445,42.509308613131935,0.0008033266837379482,250.0,500.0,0.0980500000000033,0.8714608485034138
3255,2445,42.510783613131935,0.0011130766837379458,250.0,500.0,0.11280000000000412,0.8714608485034138
3262,2445,42.512258613131934,0.0014228266837381653,250.0,500.0,0.12755000000000494,0.8714608485034138
3269,2445,42.51373361313193,0.0017325766837377188,250.0,500.0,0.14230000000000576,0.8714608485034138
3276,2445,42.515208613131946,0.0020423266837381604,250.0,500.0,0.15705000000000657,0.8714608485034138
3283,2445,42.516683613131946,0.00235207668373838,250.0,500.0,0.1718000000000074,0.8714608485034138
3290,2445,42.518158613131945,0.0026618266837381555,250.0,500.0,0.1865500000000082,0.8714608485034138
3297,2445,42.519633613131944,0.002971576683737931,250.0,500.0,0.20130000000000958,0.8714608485034138
3304,2445,42.52110861313194,0.0032813266837381505,250.0,500.0,0.21605000000001118,0.8714608485034138
3311,2445,42.52258361313194,0.003591076683738592,250.0,500.0,0.23080000000001277,0.8714608485034138
3318,2445,42.52405861313194,0.0039008266837383676,250.0,500.0,0.24555000000001437,0.8714608485034138
3325,2445,42.52553361313194,0.004210576683738143,250.0,500.0,0.26030000000001596,0.8714608485034138
3332,2445,42.52700861313194,0.004520326683738585,250.0,500.0,0.27505000000001756,0.8714608485034138
3339,2445,42.52848361313194,0.004830076683738138,250.0,500.0,0.28980000000001915,0.8714608485034138
3346,2445,42.52995861313194,0.00513982668373858,250.0,500.0,0.30455000000002075,0.8714608485034138
3353,2445,42.53143361313194,0.005449576683738355,250.0,500.0,0.31930000000002234,0.8714608485034138
3360,2445,42.53290861313194,0.005759326683738131,250.0,500.0,0.33405000000002394,0.8714608485034138
3367,2445,42.534383613131936,0.006069076683738572,250.0,500.0,0.34880000000002553,0.8714608485034138
3374,2445,42.535858613131936,0.00637882668373857,250.0,500.0,0.36355000000002713,0.8714608485034138
3381,2445,42.537333613131935,0.006688576683738567,250.0,500.0,0.3783000000000287,0.8714608485034138
3388,2445,42.53880861313195,0.006998326683738787,250.0,500.0,0.3930500000000303,0.8714608485034138
3395,2445,42.54028361313195,0.0073080766837385625,250.0,500.0,0.4078000000000319,0.8714608485034138
3402,2445,42.54175861313195,0.007617826683739004,250.0,500.0,0.4225500000000335,0.8714608485034138
3409,2445,42.543233613131946,0.00792757668373878,250.0,500.0,0.4373000000000351,0.8714608485034138
3416,2445,42.544708613131945,0.008237326683738555,250.0,500.0,0.4520500000000367,0.8714608485034138
3423,2445,42.546183613131944,0.008547076683738775,250.0,500.0,0.4668000000000383,0.8714608485034138
3430,2445,42.547658613131944,0.008856826683738994,250.0,500.0,0.4815500000000399,0.8714608485034138
3437,2445,42.54913361313194,0.009166576683738992,250.0,500.0,0.4963000000000415,0.8714608485034138
3444,2445,42.55060861313194,0.009476326683738767,250.0,500.0,0.5110500000000431,0.8714608485034138
3451,2445,42.55208361313194,0.009786076683738987,250.0,500.0,0.5258000000000447,0.8714608485034138
3458,2445,42.55355861313194,0.010095826683739428,250.0,500.0,0.5405500000000463,0.8714608485034138
3465,2445,42.55503361313194,0.010405576683738982,250.0,500.0,0.5553000000000479,0.8714608485034138
3472,2445,42.55650861313194,0.01071532668373898,250.0,500.0,0.5700500000000495,0.8714608485034138
3479,2445,42.55798361313194,0.011025076683738755,250.0,500.0,0.5848000000000511,0.8714608485034138
3486,2445,42.55945861313194,0.011334826683738974,250.0,500.0,0.5995500000000527,0.8714608485034138
3493,2445,42.56093361313195,0.011644576683739416,250.0,500.0,0.6143000000000542,0.8714608485034138
3500,2445,42.56240861313195,0.01195432668373897,250.0,500.0,0.6290500000000558,0.8714608485034138
3507,2445,42.56388361313195,0.012264076683739411,250.0,500.0,0.6438000000000574,0.8714608485034138
3514,2445,42.56535861313195,0.012573826683739187,250.0,500.0,0.658550000000059,0.8714608485034138
3521,2445,42.56683361313195,0.012883576683739406,250.0,500.0,0.6733000000000606,0.8714608485034138
3528,2445,42.56830861313195,0.013193326683739404,250.0,500.0,0.6880500000000622,0.8714608485034138
3535,2445,42.569783613131946,0.013503076683738957,250.0,500.0,0.7028000000000638,0.8714608485034138
3542,2445,42.571258613131945,0.013812826683739399,250.0,500.0,0.7175500000000654,0.8714608485034138
3549,2445,42.572733613131945,0.014122576683739618,250.0,500.0,0.732300000000067,0.8714608485034138
3556,2445,42.574208613131944,0.014432326683739394,250.0,500.0,0.7470500000000686,0.8714608485034138
3563,2445,42.57568361313194,0.014742076683739391,250.0,500.0,0.7618000000000702,0.8714608485034138
3570,2445,42.57715861313194,0.01505182668373961,250.0,500.0,0.7765500000000718,0.8714608485034138
3577,2445,42.57863361313194,0.015361576683739386,250.0,500.0,0.7913000000000734,0.8714608485034138
3584,2445,42.58010861313194,0.015671326683739828,250.0,500.0,0.806050000000075,0.8714608485034138
3591,2445,42.58158361313194,0.01598107668373938,250.0,500.0,0.8208000000000766,0.8714608485034138
3598,2445,42.58305861313195,0.016290826683739823,250.0,500.0,0.8355500000000782,0.8714608485034138
3605,2445,42.58453361313195,0.016600576683740043,250.0,500.0,0.8503000000000798,0.8714608485034138
3612,2445,42.58600861313195,0.016910326683739818,250.0,500.0,0.8650500000000814,0.8714608485034138
3619,2445,42.58748361313195,0.017220076683739816,250.0,500.0,0.879800000000083,0.8714608485034138
3626,2445,42.58895861313195,0.01752982668373937,250.0,500.0,0.8945500000000846,0.8714608485034138
3633,2445,42.59043361313195,0.01783957668373981,250.0,500.0,0.9093000000000862,0.8714608485034138
3640,2445,42.59190861313195,0.01814932668374003,250.0,500.0,0.9240500000000877,0.8714608485034138
3647,2445,42.59338361313195,0.018459076683739806,250.0,500.0,0.9388000000000893,0.8714608485034138
3654,2445,42.59485861313195,0.018768826683739803,250.0,500.0,0.9535500000000909,0.8714608485034138
3661,2445,42.59633361313195,0.0190785766837398,250.0,500.0,0.9683000000000925,0.8714608485034138
3668,2445,42.597808613131946,0.019388326683740242,250.0,500.0,0.9830500000000941,0.8714608485034138
3675,2445,42.599283613131945,0.019698076683740018,250.0,500.0,0.9978000000000957,0.8714608485034138
3682,2445,42.600758613131944,0.020007826683739793,250.0,500.0,1.0125500000000973,0.8714608485034138
3689,2445,42.60223361313194,0.020317576683740235,250.0,500.0,1.027300000000099,0.8714608485034138
3696,2445,42.60370861313194,0.02062732668374001,250.0,500.0,1.0420500000001005,0.8714608485034138
3703,2445,42.60518361313194,0.02093707668374023,250.0,500.0,1.056800000000102,0.8714608485034138
3710,2445,42.606658613131955,0.021246826683740005,250.0,500.0,1.0715500000001037,0.8714608485034138
3717,2445,42.608133613131955,0.021556576683740225,250.0,500.0,1.0863000000001053,0.8714608485034138
3724,2445,42.609608613131954,0.021866326683740223,250.0,500.0,1.1010500000001069,0.8714608485034138
3731,2445,42.61108361313195,0.022176076683740442,250.0,500.0,1.1158000000001085,0.8714608485034138
3738,2445,42.61255861313195,0.022485826683740218,250.0,500.0,1.13055000000011,0.8714608485034138
3745,2445,42.61403361313195,0.02279557668374066,250.0,500.0,1.1453000000001117,0.8714608485034138
3752,2445,42.61550861313195,0.023105326683740213,250.0,500.0,1.1600500000001133,0.8714608485034138
3759,2445,42.61698361313195,0.023415076683740654,250.0,500.0,1.1748000000001149,0.8714608485034138
3766,2445,42.61845861313195,0.02372482668374043,250.0,500.0,1.1895500000001165,0.8714608485034138
3773,2445,42.61993361313195,0.024034576683740205,250.0,500.0,1.204300000000118,0.8714608485034138
3780,2445,42.62140861313195,0.024344326683740647,250.0,500.0,1.2190500000001196,0.8714608485034138
3787,2445,42.62288361313195,0.0246540766837402,250.0,500.0,1.2338000000001212,0.8714608485034138
3794,2445,42.624358613131946,0.024963826683740642,250.0,500.0,1.2485500000001228,0.8714608485034138
3801,2445,42.625833613131945,0.025273576683740417,250.0,500.0,1.2633000000001244,0.8714608485034138
3808,2445,42.627308613131945,0.025583326683740637,250.0,500.0,1.278050000000126,0.8714608485034138
3815,2445,42.62878361313196,0.02589307668374108,250.0,500.0,1.2928000000001276,0.8714608485034138
3822,2445,42.63025861313196,0.026202826683740632,250.0,500.0,1.3075500000001292,0.8714608485034138
3829,2445,42.631733613131956,0.02651257668374063,250.0,500.0,1.3223000000001308,0.8714608485034138
3836,2445,42.633208613131956,0.02682232668374085,250.0,500.0,1.3370500000001324,0.8714608485034138
3843,2445,42.634683613131955,0.02713207668374107,250.0,500.0,1.351800000000134,0.8714608485034138
3850,2445,42.636158613131954,0.027441826683741066,250.0,500.0,1.3665500000001356,0.8714608485034138
3857,2445,42.63763361313195,0.027751576683740842,250.0,500.0,1.3813000000001372,0.8714608485034138
3864,2445,42.63910861313195,0.028061326683740617,250.0,500.0,1.3960500000001388,0.8714608485034138
3871,2445,42.64058361313195,0.02837107668374106,250.0,500.0,1.4108000000001404,0.8714608485034138
3878,2445,42.64205861313195,0.028680826683741056,250.0,500.0,1.425550000000142,0.8714608485034138
3885,2445,42.64353361313195,0.028990576683741054,250.0,500.0,1.4403000000001436,0.8714608485034138
3892,2445,42.64500861313195,0.02930032668374083,250.0,500.0,1.4550500000001452,0.8714608485034138
3899,2445,42.64648361313195,0.02961007668374105,250.0,500.0,1.4698000000001468,0.8714608485034138
3906,2445,42.64795861313195,0.02991982668374149,250.0,500.0,1.4845500000001484,0.8714608485034138
3913,2445,42.64943361313195,0.030229576683741044,250.0,500.0,1.49930000000015,0.8714608485034138
3920,2445,42.65090861313196,0.03053932668374104,250.0,500.0,1.5140500000001516,0.8714608485034138
3927,2445,42.65238361313196,0.03084907668374126,250.0,500.0,1.5288000000001531,0.8714608485034138
3934,2445,42.65385861313196,0.03115882668374148,250.0,500.0,1.5435500000001547,0.8714608485034138
3941,2445,42.65533361313196,0.03146857668374148,250.0,500.0,1.5583000000001563,0.8714608485034138
3948,2445,42.65680861313196,0.03177832668374103,250.0,500.0,1.573050000000158,0.8714608485034138
3955,2445,42.65828361313196,0.03208807668374147,250.0,500.0,1.5878000000001595,0.8714608485034138
3962,2445,42.659758613131956,0.03239782668374125,250.0,500.0,1.6025500000001611,0.8714608485034138
3969,2445,42.661233613131955,0.03270757668374147,250.0,500.0,1.6173000000001627,0.8714608485034138
3976,2445,42.662708613131954,0.033017326683741466,250.0,500.0,1.6320500000001643,0.8714608485034138
3983,2445,42.664183613131954,0.033327076683741685,250.0,500.0,1.646800000000166,0.8714608485034138
3990,2445,42.66565861313195,0.03363682668374146,250.0,500.0,1.6615500000001675,0.8714608485034138
3997,2445,42.66713361313195,0.03394657668374168,250.0,500.0,1.676300000000169,0.8714608485034138
4004,2445,42.66860861313195,0.034256326683741456,250.0,500.0,1.6910500000001707,0.8714608485034138
4011,2445,42.67008361313195,0.034566076683741453,250.0,500.0,1.7058000000001723,0.8714608485034138
4018,2445,42.67155861313195,0.03487582668374167,250.0,500.0,1.7205500000001739,0.8714608485034138
4025,2445,42.67303361313196,0.03518557668374189,250.0,500.0,1.7353000000001755,0.8714608485034138
4032,2445,42.67450861313196,0.03549532668374189,250.0,500.0,1.750050000000177,0.8714608485034138
4039,2445,42.67598361313196,0.035805076683741444,250.0,500.0,1.7648000000001787,0.8714608485034138
4046,2445,42.67745861313196,0.036114826683741885,250.0,500.0,1.7795500000001803,0.8714608485034138
4053,2445,42.67893361313196,0.036424576683742105,250.0,500.0,1.7943000000001819,0.8714608485034138
4060,2445,42.68040861313196,0.03673432668374188,250.0,500.0,1.8090500000001835,0.8714608485034138
4067,2445,42.68188361313196,0.03704407668374188,250.0,500.0,1.823800000000185,0.8714608485034138
4074,2445,42.68335861313196,0.03735382668374143,250.0,500.0,1.8385500000001866,0.8714608485034138
4081,2445,42.68483361313196,0.03766357668374187,250.0,500.0,1.8533000000001882,0.8714608485034138
4088,2445,42.686308613131956,0.03797332668374209,250.0,500.0,1.8680500000001898,0.8714608485034138
4095,2445,42.687783613131955,0.03828307668374187,250.0,500.0,1.8828000000001914,0.8714608485034138
4102,2445,42.689258613131955,0.038592826683741865,250.0,500.0,1.897550000000193,0.8714608485034138
4109,2445,42.690733613131954,0.038902576683742085,250.0,500.0,1.9123000000001946,0.8714608485034138
4116,2445,42.69220861313195,0.039212326683742305,250.0,500.0,1.9270500000001962,0.8714608485034138
4123,2445,42.69368361313195,0.03952207668374208,250.0,500.0,1.9418000000001978,0.8714608485034138
4130,2445,42.69515861313195,0.039831826683741856,250.0,500.0,1.9565500000001994,0.8714608485034138
4137,2445,42.696633613131965,0.0401415766837423,250.0,500.0,1.971300000000201,0.8714608485034138
4144,2445,42.698108613131964,0.04045132668374252,250.0,500.0,1.9860500000002026,0.8714608485034138
4151,2445,42.69958361313196,0.04076107668374229,250.0,500.0,2.000800000000204,0.8714608485034138
4158,2446,42.70105861313196,0.04107082668374229,250.0,500.0,2.015550000000206,0.8718172742083232
4165,2447,42.69332361313195,0.04101824368814988,250.0,500.0,2.028516666666874,0.8721736999132326
4172,2448,42.685410279798624,0.04092840241003115,250.0,500.0,2.0397000000002086,0.872530125618142
4179,2448,42.67731861313196,0.04080130261443804,250.0,500.0,2.0491000000002098,0.872530125618142
4186,2449,42.67825861313196,0.04099870261443761,250.0,500.0,2.058500000000211,0.8728865513230513
4193,2450,42.66998861313196,0.04083434406680664,250.0,500.0,2.0661166666668755,0.8732429770279607
4200,2450,42.661540279798636,0.04063272653295513,250.0,500.0,2.07195000000021,0.8732429770279607
4207,2450,42.66212361313197,0.04075522653295538,250.0,500.0,2.077783333333544,0.8732429770279607
4214,2451,42.6627069464653,0.040877726532955405,250.0,500.0,2.0836166666668783,0.8735994027328702
4221,2451,42.65408027979862,0.04063884977908527,250.0,500.0,2.087666666666876,0.8735994027328702
4228,2451,42.65448527979862,0.040723899779085304,250.0,500.0,2.0917166666668736,0.8735994027328702
4235,2452,42.65489027979862,0.04080894977908489,250.0,500.0,2.0957666666668713,0.8739558284377794
4242,2452,42.646085279798626,0.04053281357177907,250.0,500.0,2.098033333333538,0.8739558284377794
4249,2452,42.64631194646529,0.04058041357177933,250.0,500.0,2.1003000000002054,0.8739558284377794
4256,2452,42.64653861313195,0.04062801357177914,250.0,500.0,2.1025666666668728,0.8739558284377794
4263,2452,42.64676527979863,0.0406756135717794,250.0,500.0,2.10483333333354,0.8739558284377794
4270,2452,42.64699194646529,0.04072321357177899,250.0,500.0,2.1071000000002074,0.8739558284377794
4277,2452,42.647218613131955,0.04077081357177925,250.0,500.0,2.1093666666668747,0.8739558284377794
4284,2453,42.64744527979863,0.04081841357177929,250.0,500.0,2.111633333333542,0.8743122541426889
4291,2453,42.63846194646529,0.040505017677999966,250.0,500.0,2.112116666666876,0.8743122541426889
4298,2453,42.63851027979862,0.04051516767800001,250.0,500.0,2.1126000000002096,0.8743122541426889
